url_length,https,dots,hyphen,at,digits,suspicious_words,ip_address,subdomains,path_length,query_length,special_chars,iframe,forms,label
24,1,2,0,0,0,1,0,2,2,1,3,1,2,0
17,1,1,0,0,1,0,0,2,14,7,1,0,1,0
56,1,3,1,0,3,0,0,2,6,3,2,1,2,0
57,1,1,0,0,1,0,0,2,13,8,2,1,2,0
86,0,8,3,0,2,2,1,5,52,12,14,4,8,1
48,1,1,0,0,3,1,0,2,3,4,3,1,0,0
39,1,3,0,0,0,1,0,2,17,6,1,1,1,0
111,1,5,5,0,3,8,0,6,68,58,3,1,6,1
135,0,8,1,0,2,4,0,6,64,5,6,4,3,1
30,1,1,1,0,0,1,0,1,0,4,2,0,1,0
39,1,2,0,0,1,1,0,2,4,9,0,0,1,0
48,1,3,1,0,3,0,0,1,0,6,3,0,2,0
152,1,4,3,1,12,3,0,2,25,57,4,4,6,1
35,1,2,0,0,2,1,0,1,8,2,3,1,0,0
40,1,2,0,0,3,0,0,1,2,8,2,0,1,0
45,1,1,1,0,1,0,0,2,0,10,3,1,1,0
113,1,3,5,0,5,2,0,2,59,40,12,2,7,1
40,1,2,1,0,3,0,0,2,3,5,1,0,2,0
16,1,3,0,0,3,1,0,1,8,2,1,1,0,0
146,1,3,5,2,6,4,0,2,53,12,3,1,3,1
41,1,2,1,0,0,0,0,2,16,4,3,1,1,0
165,1,4,7,1,9,7,0,3,77,56,15,4,8,1
136,1,7,7,2,4,5,0,3,78,37,12,5,2,1
55,1,2,1,0,1,0,0,2,6,0,3,1,1,0
165,1,4,7,1,14,7,1,4,42,54,4,4,4,1
56,1,3,1,0,1,1,0,2,10,6,0,0,2,0
172,0,10,5,1,9,5,0,6,21,40,9,4,4,1
151,0,5,5,1,8,7,0,3,51,37,3,1,2,1
45,1,2,0,0,1,1,0,1,0,0,0,1,1,0
119,1,10,2,0,9,4,1,4,30,38,5,2,2,1
56,1,3,0,0,2,1,0,2,12,3,2,1,1,0
150,1,9,8,2,15,4,0,2,55,13,11,5,7,1
155,0,3,5,0,3,2,1,6,25,6,13,5,7,1
165,1,4,3,2,2,8,1,4,66,20,11,3,6,1
23,1,1,1,0,3,0,0,1,12,7,1,0,1,0
130,0,4,5,1,15,4,1,3,24,57,3,2,4,1
56,0,4,1,2,7,5,0,5,75,5,7,3,2,1
28,1,3,1,0,3,1,0,1,6,6,1,1,0,0
158,1,4,2,0,9,4,1,3,80,37,7,6,1,1
33,1,3,1,0,2,0,0,1,2,0,1,0,2,0
42,1,2,1,0,3,0,0,1,13,8,2,1,2,0
41,1,3,1,0,1,0,0,2,0,7,2,0,0,0
86,1,7,4,1,12,5,1,5,51,17,15,4,8,1
48,1,3,1,0,2,0,0,1,10,6,0,0,1,0
130,0,8,1,0,10,7,1,3,42,26,10,6,3,1
38,1,3,1,0,0,0,0,2,1,3,2,0,2,0
19,1,1,0,0,0,0,0,1,9,0,1,1,1,0
165,1,5,7,2,8,4,0,4,67,19,4,1,2,1
30,1,3,0,0,0,1,0,2,19,10,0,1,1,0
167,0,9,1,1,6,7,1,2,77,40,3,2,5,1
35,1,1,0,0,3,1,0,1,12,10,2,0,0,0
53,1,6,7,2,4,8,0,5,15,27,7,6,2,1
179,1,6,3,2,8,2,0,6,40,40,9,4,2,1
56,1,4,7,2,14,4,1,2,69,5,3,1,6,1
68,0,5,4,0,7,2,0,3,48,12,3,6,7,1
91,1,6,7,0,3,6,1,4,23,29,11,2,8,1
42,1,1,1,0,0,0,0,1,9,9,1,1,0,0
46,1,3,1,0,3,1,0,1,16,5,2,0,2,0
118,1,5,4,2,9,7,1,2,58,51,13,1,5,1
38,1,3,1,0,3,1,0,1,6,4,3,1,2,0
48,1,1,1,0,3,0,0,2,16,2,2,0,2,0
22,1,2,0,0,3,0,0,1,8,3,3,1,1,0
78,1,7,3,0,6,8,1,4,51,52,15,1,6,1
48,1,3,0,0,0,1,0,1,18,8,0,1,0,0
30,1,2,0,0,2,0,0,2,5,5,3,0,2,0
26,1,2,1,0,3,0,0,1,15,9,3,1,1,0
39,1,2,0,0,2,1,0,2,10,4,2,0,1,0
32,1,3,1,0,3,0,0,1,20,8,1,1,0,0
37,1,1,1,0,1,0,0,2,15,1,0,1,2,0
159,1,9,6,1,2,6,0,4,11,20,15,4,2,1
20,1,1,0,0,3,1,0,1,6,0,3,1,0,0
105,0,9,4,0,8,4,0,3,44,59,6,5,8,1
156,0,6,4,0,9,6,1,5,47,5,4,4,5,1
77,1,3,4,1,8,5,1,2,12,23,10,5,4,1
55,1,3,0,0,1,0,0,1,13,0,3,1,2,0
33,1,2,1,0,3,0,0,1,15,2,0,1,2,0
36,1,2,0,0,0,1,0,2,0,4,2,1,1,0
19,1,1,1,0,0,0,0,1,11,5,2,0,2,0
65,0,7,6,0,8,5,0,3,34,53,9,3,3,1
66,1,3,8,0,2,6,1,5,43,18,14,5,6,1
71,0,9,4,2,14,3,0,6,48,15,9,6,3,1
112,0,3,3,0,9,3,0,6,57,23,9,4,8,1
93,0,6,8,1,12,6,0,3,52,46,11,4,7,1
107,1,6,4,1,15,7,0,3,21,25,9,1,7,1
32,1,1,1,0,3,0,0,2,13,4,0,1,2,0
28,1,3,1,0,2,1,0,2,12,10,1,1,0,0
47,1,2,1,0,2,0,0,2,7,7,1,1,2,0
100,0,9,1,1,7,8,0,2,60,53,3,1,1,1
173,1,8,2,2,2,7,1,3,62,23,7,3,5,1
23,1,1,1,0,2,0,0,2,14,9,0,1,1,0
114,0,9,6,0,15,2,1,3,53,17,6,3,5,1
176,1,8,3,0,13,3,1,3,28,11,4,6,5,1
32,1,1,1,0,3,0,0,1,12,7,2,1,0,0
26,1,2,1,0,0,1,0,1,2,0,1,1,0,0
25,1,2,0,0,0,0,0,1,20,5,3,1,1,0
178,0,3,6,2,6,8,0,2,65,28,15,6,8,1
21,1,2,0,0,3,1,0,1,9,2,1,1,0,0
90,0,7,1,2,13,5,1,6,40,43,12,4,8,1
71,0,10,1,2,14,7,0,5,57,10,8,4,1,1
109,0,3,7,2,3,7,1,4,80,47,13,1,2,1
30,1,1,0,0,3,1,0,2,12,2,0,1,1,0
59,1,2,0,0,3,0,0,1,2,9,0,1,1,0
23,1,3,0,0,2,1,0,1,16,3,1,0,2,0
74,0,5,4,2,10,7,0,6,36,39,12,2,7,1
86,0,4,6,2,8,6,0,3,69,40,4,4,7,1
32,1,2,1,0,3,0,0,2,16,8,2,0,2,0
56,1,2,0,0,1,1,0,1,19,7,1,1,0,0
53,1,3,0,0,3,0,0,1,8,10,2,0,0,0
45,1,2,1,0,2,1,0,1,20,3,2,1,2,0
101,1,9,4,0,4,5,0,3,23,33,15,5,4,1
28,1,1,1,0,0,1,0,1,4,4,3,1,0,0
75,0,4,2,2,10,2,1,5,72,43,12,1,1,1
152,1,8,7,1,9,8,0,3,79,13,13,3,5,1
26,1,3,0,0,3,1,0,1,1,2,0,0,2,0
17,1,2,0,0,1,1,0,1,14,2,2,0,1,0
157,0,5,3,1,14,7,0,2,49,28,6,4,1,1
38,1,1,1,0,2,1,0,2,4,3,0,0,1,0
142,0,6,2,1,9,6,1,4,78,42,7,4,1,1
150,1,6,5,1,4,8,1,4,60,32,9,4,6,1
42,1,1,0,0,3,0,0,2,19,4,0,1,2,0
15,1,3,1,0,2,1,0,1,20,3,1,1,0,0
51,0,3,2,0,5,6,1,2,80,19,4,1,4,1
31,1,3,0,0,0,1,0,1,7,4,1,1,0,0
89,0,10,7,1,10,4,1,4,68,44,5,1,3,1
41,1,1,1,0,3,0,0,2,8,4,3,0,0,0
25,1,2,0,0,1,1,0,2,20,6,2,1,1,0
26,1,3,0,0,3,1,0,2,12,6,2,0,1,0
57,1,1,1,0,3,0,0,1,2,3,0,1,1,0
135,0,8,4,2,14,6,1,3,67,24,7,2,8,1
15,1,3,1,0,1,0,0,2,6,5,1,0,1,0
168,1,4,8,0,3,2,0,5,18,7,9,5,2,1
80,0,6,5,2,8,7,0,6,48,29,15,2,1,1
107,0,10,1,0,12,5,0,2,78,27,11,4,7,1
61,0,9,2,2,5,4,0,3,28,31,13,3,6,1
172,1,7,4,1,15,7,0,4,64,38,12,3,5,1
43,1,3,1,0,3,0,0,1,8,9,2,0,1,0
55,1,3,1,0,0,1,0,2,0,5,3,0,0,0
18,1,1,1,0,0,0,0,1,6,2,1,1,0,0
50,1,3,1,0,1,1,0,2,1,10,2,1,2,0
77,1,8,3,2,5,4,0,5,24,18,11,3,2,1
156,0,9,3,2,5,4,1,2,25,46,3,4,2,1
100,1,3,6,0,10,8,1,3,69,17,6,3,3,1
114,0,5,6,2,11,2,0,3,38,23,13,4,4,1
136,1,5,7,2,6,5,0,4,44,58,3,4,8,1
52,0,3,3,1,14,3,1,6,19,34,8,6,3,1
144,1,6,4,2,9,5,0,5,59,56,7,3,3,1
120,0,7,5,1,6,5,1,6,35,19,12,6,5,1
30,1,1,0,0,1,1,0,1,17,5,3,1,0,0
31,1,1,1,0,1,1,0,1,3,10,2,1,1,0
151,0,10,6,1,5,5,1,6,58,27,9,1,7,1
112,1,5,6,1,14,2,0,6,14,33,9,5,4,1
95,1,9,7,0,13,8,1,4,57,21,4,2,4,1
28,1,2,0,0,3,1,0,2,20,0,0,1,0,0
38,1,1,1,0,0,0,0,1,12,5,0,1,2,0
159,1,9,5,1,9,5,0,3,46,28,9,1,5,1
139,1,8,2,0,8,8,1,5,53,30,4,4,4,1
37,1,3,0,0,0,0,0,1,7,6,0,0,1,0
33,1,2,0,0,1,1,0,2,1,7,2,1,0,0
145,0,9,5,1,7,5,0,4,53,30,5,3,2,1
153,0,5,4,1,10,3,1,2,26,19,3,6,5,1
147,1,8,5,2,5,4,1,3,44,52,15,6,8,1
157,1,10,3,0,7,3,1,2,13,43,13,2,3,1
120,1,7,1,0,12,2,0,6,55,45,10,4,7,1
115,0,3,8,1,9,7,1,4,16,50,7,3,2,1
46,1,1,0,0,1,0,0,1,7,3,2,0,2,0
81,1,4,3,0,8,3,0,2,60,9,3,4,3,1
84,0,10,7,0,12,4,0,2,51,21,14,5,8,1
132,0,9,5,1,4,3,0,6,71,22,6,2,4,1
173,1,7,2,0,13,4,0,6,41,58,3,4,4,1
87,1,7,3,1,7,5,1,2,23,37,9,4,4,1
152,0,7,8,0,4,7,1,4,10,14,5,4,7,1
19,1,1,1,0,2,0,0,1,8,1,3,1,0,0
37,1,1,0,0,1,0,0,2,0,3,2,1,0,0
110,0,6,3,2,10,8,0,6,71,59,10,6,2,1
59,1,3,1,0,1,1,0,2,20,5,2,0,1,0
180,1,5,8,1,12,8,1,5,35,52,12,5,7,1
107,1,7,4,0,8,4,0,2,80,36,4,6,1,1
44,1,2,0,0,3,0,0,1,5,9,1,1,2,0
155,1,8,8,1,8,2,0,4,60,6,12,3,2,1
114,0,3,6,1,4,3,0,6,22,27,10,5,7,1
24,1,3,1,0,2,1,0,2,17,7,2,1,2,0
54,1,3,0,0,3,1,0,1,7,7,2,1,1,0
48,1,2,0,0,2,0,0,2,19,1,2,1,0,0
45,1,1,1,0,0,0,0,1,3,6,3,1,2,0
24,1,1,0,0,2,1,0,1,2,2,3,1,2,0
174,1,8,6,2,2,7,1,5,24,14,14,6,5,1
17,1,3,1,0,2,0,0,2,9,4,0,1,1,0
31,1,3,1,0,2,0,0,1,0,2,1,1,2,0
51,1,3,1,0,0,1,0,1,5,5,1,1,1,0
55,1,3,0,0,0,1,0,1,8,10,3,0,0,0
74,1,4,4,2,9,5,0,3,66,35,3,4,8,1
71,0,6,8,0,9,6,0,4,20,7,12,6,2,1
51,1,2,0,0,0,1,0,1,19,10,0,0,1,0
28,1,3,1,0,3,1,0,2,19,7,0,1,1,0
44,1,2,1,0,0,1,0,2,11,6,0,0,0,0
23,1,1,0,0,3,1,0,2,16,7,0,1,2,0
177,1,10,6,0,4,7,1,3,74,5,6,6,2,1
26,1,1,1,0,3,0,0,1,17,1,2,1,0,0
24,1,3,1,0,2,0,0,2,16,3,2,0,2,0
41,1,3,1,0,1,0,0,1,6,5,2,0,1,0
26,1,2,0,0,3,1,0,2,18,7,0,0,1,0
24,1,3,0,0,3,0,0,1,5,8,3,1,2,0
50,1,1,1,0,2,0,0,1,9,2,0,0,0,0
37,1,3,0,0,0,0,0,1,13,7,1,0,1,0
48,1,1,0,0,3,0,0,2,15,9,2,1,0,0
16,1,2,0,0,0,1,0,1,9,4,0,1,0,0
147,1,6,4,0,13,5,1,2,44,34,4,1,2,1
31,1,2,0,0,1,1,0,2,11,5,3,1,0,0
15,1,1,0,0,0,0,0,1,2,4,3,1,1,0
156,0,8,7,2,2,7,0,6,22,17,15,3,3,1
79,1,3,8,1,9,5,1,2,69,29,10,2,3,1
20,1,2,1,0,3,0,0,2,3,7,1,1,0,0
16,1,1,0,0,2,1,0,2,15,1,0,0,2,0
116,0,3,1,1,13,7,0,5,17,10,12,6,8,1
144,0,8,6,0,4,8,1,6,80,10,5,3,8,1
108,1,8,6,1,3,6,1,5,16,55,9,6,6,1
65,1,3,1,1,3,5,1,2,23,37,6,1,6,1
56,1,2,0,0,0,1,0,2,17,6,1,1,1,0
39,1,1,0,0,3,0,0,1,5,5,1,1,2,0
136,1,7,6,2,11,8,1,5,51,39,9,3,4,1
134,0,9,6,2,8,3,0,6,50,53,11,1,1,1
56,1,2,1,0,1,0,0,2,17,2,1,0,0,0
17,1,3,0,0,2,1,0,2,11,0,0,1,0,0
69,0,8,2,0,8,2,1,3,49,47,4,4,6,1
50,1,1,1,0,3,0,0,1,0,7,3,0,1,0
23,1,2,1,0,0,0,0,1,13,9,0,1,2,0
39,1,1,1,0,1,1,0,2,12,2,3,0,1,0
51,1,1,1,0,1,0,0,1,2,4,1,0,1,0
133,0,6,3,2,8,4,0,5,41,57,10,1,3,1
57,1,2,0,0,0,0,0,1,3,7,0,0,2,0
56,1,7,6,1,4,4,1,6,41,57,6,2,6,1
76,1,7,4,0,4,3,0,2,33,54,13,5,2,1
27,1,2,1,0,1,0,0,2,0,1,3,0,1,0
52,1,2,1,0,2,0,0,1,9,0,2,0,2,0
162,1,9,5,0,7,6,1,6,78,59,4,4,7,1
52,1,1,1,0,2,1,0,2,19,3,2,1,1,0
64,1,4,3,1,11,5,0,2,17,16,11,2,2,1
42,1,3,1,0,1,0,0,2,16,10,1,0,0,0
24,1,3,1,0,3,1,0,2,8,5,0,0,2,0
42,1,1,1,0,0,1,0,1,15,6,3,0,2,0
106,0,9,8,0,7,3,0,2,19,43,10,2,6,1
56,0,7,8,0,15,6,1,4,24,42,4,3,3,1
28,1,1,1,0,0,1,0,2,15,4,0,1,1,0
74,0,10,2,2,4,5,0,6,52,39,11,3,2,1
47,1,1,1,0,1,0,0,2,8,5,2,1,2,0
29,1,1,0,0,0,0,0,1,14,6,0,1,2,0
127,0,3,4,0,8,7,1,6,67,16,10,5,6,1
25,1,2,0,0,0,1,0,1,7,9,0,0,2,0
27,1,3,1,0,2,0,0,2,2,8,0,1,1,0
33,1,3,1,0,3,0,0,2,13,8,0,1,0,0
24,1,1,0,0,1,1,0,2,6,4,1,0,2,0
22,1,1,0,0,3,0,0,2,16,4,1,1,0,0
45,1,1,0,0,0,0,0,1,1,1,0,0,1,0
64,0,9,1,0,11,6,0,4,68,18,11,3,3,1
60,1,1,0,0,0,0,0,2,15,3,0,1,0,0
15,1,1,0,0,0,0,0,1,19,10,0,1,0,0
56,1,10,6,1,2,6,1,4,44,33,10,2,2,1
50,1,7,4,1,7,3,1,2,28,58,9,2,6,1
37,1,3,0,0,1,0,0,2,6,1,1,0,1,0
58,1,10,4,2,3,4,0,2,22,59,4,3,8,1
59,1,3,0,0,1,1,0,1,6,8,1,0,2,0
27,1,1,0,0,3,0,0,2,19,1,2,1,1,0
174,1,8,6,2,8,3,1,3,18,56,10,4,2,1
59,1,3,3,2,6,3,0,3,60,43,8,2,4,1
27,1,1,0,0,0,0,0,2,3,4,0,0,0,0
44,1,1,0,0,2,0,0,1,4,8,0,1,0,0
23,1,2,1,0,3,0,0,1,14,2,0,1,0,0
36,1,1,0,0,3,0,0,2,3,1,0,1,1,0
51,1,3,1,0,1,1,0,1,13,1,3,0,1,0
30,1,1,1,0,0,0,0,1,15,7,2,0,2,0
91,0,5,5,2,2,7,1,2,53,48,10,3,1,1
16,1,1,1,0,2,0,0,1,2,3,2,1,0,0
155,1,4,4,2,13,7,0,5,80,5,10,4,1,1
116,1,4,2,2,8,6,1,5,61,51,13,5,2,1
61,0,7,4,0,7,4,0,2,58,54,6,4,5,1
58,1,3,1,0,2,0,0,1,2,9,0,1,0,0
149,0,8,2,0,2,3,0,5,39,31,12,5,7,1
106,0,3,2,1,4,2,1,3,32,37,8,6,6,1
51,1,1,0,0,2,1,0,2,5,4,2,1,0,0
60,1,3,0,0,1,1,0,1,7,10,3,1,1,0
56,1,2,0,0,1,0,0,2,13,10,2,1,1,0
77,0,7,8,0,13,2,0,5,54,27,7,2,1,1
90,0,3,5,0,7,6,1,6,28,15,13,5,7,1
173,1,9,1,1,7,7,1,6,71,26,9,5,1,1
102,0,5,6,1,12,2,1,4,38,18,7,3,1,1
54,1,9,8,2,6,5,1,3,74,60,8,6,2,1
28,1,1,0,0,3,1,0,2,13,3,2,0,1,0
147,1,5,5,0,3,3,0,5,67,47,8,6,2,1
149,0,7,2,0,5,7,1,3,43,42,14,5,5,1
57,1,1,1,0,1,0,0,1,8,9,1,0,0,0
55,1,3,1,0,2,0,0,1,17,10,0,1,1,0
58,1,3,1,0,0,0,0,2,18,4,0,0,0,0
121,1,8,3,1,6,2,1,4,62,20,10,1,3,1
116,0,10,4,1,12,7,1,2,29,60,7,2,3,1
50,1,1,1,0,2,0,0,1,11,6,0,1,1,0
131,0,5,1,1,7,8,0,2,29,23,3,3,2,1
101,1,3,7,2,12,6,1,3,10,50,14,5,2,1
114,0,9,6,2,9,4,0,6,63,53,10,6,1,1
27,1,2,1,0,1,1,0,2,10,5,0,0,2,0
86,1,6,4,2,11,4,1,2,50,13,14,6,8,1
119,1,5,4,2,2,2,0,3,66,40,8,4,3,1
52,1,1,0,0,1,0,0,1,11,5,3,1,2,0
50,1,2,1,0,1,1,0,2,7,7,3,1,2,0
87,1,4,2,1,10,4,0,3,66,11,8,1,8,1
55,1,3,1,0,1,1,0,2,14,10,0,0,0,0
160,0,7,4,0,11,5,0,6,80,58,9,2,6,1
25,1,2,1,0,3,0,0,1,15,6,3,1,1,0
30,1,1,0,0,3,0,0,1,6,10,0,0,1,0
36,1,3,1,0,0,1,0,1,17,9,1,0,0,0
51,0,6,3,2,14,5,1,2,32,16,10,6,2,1
175,1,10,7,1,13,5,0,6,50,7,13,6,8,1
81,0,4,8,0,7,4,1,4,24,9,6,4,7,1
54,1,3,1,0,1,1,0,2,15,10,0,1,0,0
33,1,1,0,0,1,0,0,2,19,5,3,0,2,0
150,0,4,5,1,13,6,1,3,44,39,11,2,1,1
55,1,3,1,0,0,0,0,1,10,6,1,1,1,0
33,1,3,1,0,1,1,0,2,20,5,3,1,0,0
96,0,7,5,0,8,6,0,2,71,23,15,2,8,1
19,1,2,1,0,1,0,0,1,20,0,0,0,0,0
112,0,9,2,0,5,5,1,5,75,8,3,4,4,1
161,0,8,5,2,9,7,0,4,39,20,6,5,7,1
37,1,2,0,0,3,0,0,2,14,3,3,0,2,0
116,1,3,7,1,13,2,1,2,14,28,8,6,7,1
156,1,3,4,1,4,6,0,5,39,42,8,4,3,1
43,1,2,1,0,2,1,0,1,20,3,0,1,2,0
55,1,2,1,0,3,1,0,1,18,2,3,0,2,0
42,1,1,0,0,1,1,0,1,15,3,1,0,0,0
32,1,3,1,0,1,0,0,1,6,6,2,1,0,0
154,0,5,7,0,6,4,1,6,56,45,10,2,1,1
169,1,6,6,2,7,7,0,3,65,22,10,1,5,1
50,1,4,3,0,10,6,1,4,20,33,10,5,6,1
49,1,2,0,0,1,1,0,1,8,3,2,1,0,0
141,0,10,3,1,14,2,1,3,50,44,9,3,2,1
123,1,4,3,2,5,5,0,3,48,22,12,5,6,1
41,1,2,1,0,1,0,0,1,11,7,2,0,1,0
93,0,6,5,1,7,5,1,5,78,23,8,6,3,1
82,0,5,1,1,9,5,0,3,42,28,13,1,2,1
114,0,8,4,2,12,3,0,3,43,5,11,2,5,1
66,0,10,8,0,14,5,0,3,75,58,3,6,5,1
127,1,7,1,1,4,3,1,6,38,53,4,6,3,1
44,1,3,1,0,1,0,0,1,9,5,1,1,1,0
122,1,5,2,2,7,3,1,4,64,28,6,5,2,1
39,1,3,1,0,1,0,0,2,10,5,2,0,2,0
15,1,2,1,0,1,0,0,1,10,6,1,1,0,0
59,1,1,1,0,1,1,0,2,7,6,2,1,0,0
27,1,3,0,0,1,1,0,1,17,10,3,0,2,0
52,1,1,0,0,2,1,0,2,14,6,1,1,0,0
29,1,3,0,0,3,0,0,2,17,0,2,1,1,0
18,1,1,1,0,1,0,0,2,13,4,1,0,0,0
57,0,3,5,0,13,2,0,4,29,46,8,6,5,1
21,1,3,0,0,3,1,0,1,8,10,1,0,0,0
26,1,1,1,0,0,1,0,2,8,5,3,1,1,0
77,0,10,8,0,10,4,1,4,26,8,8,1,6,1
152,0,4,3,1,6,7,0,3,16,14,14,3,2,1
139,0,6,1,0,15,6,1,6,37,30,13,2,5,1
22,1,3,0,0,1,1,0,1,6,9,0,1,2,0
58,1,2,1,0,2,1,0,2,0,7,1,0,1,0
45,1,2,0,0,1,0,0,1,13,8,2,0,0,0
91,1,6,7,0,7,4,0,3,53,26,5,5,3,1
90,0,3,8,0,3,4,1,2,67,26,8,1,1,1
84,0,3,7,1,11,4,0,5,31,54,13,2,2,1
138,1,8,8,2,9,6,0,6,78,51,4,2,3,1
165,1,6,8,0,11,7,0,2,54,49,4,1,5,1
63,0,9,5,1,9,3,0,6,67,31,4,1,4,1
17,1,2,1,0,3,0,0,1,15,7,0,1,1,0
49,1,1,0,0,0,1,0,1,1,1,0,0,0,0
157,0,3,5,0,13,3,1,5,47,31,8,6,3,1
20,1,2,0,0,0,0,0,2,12,4,2,1,0,0
119,0,4,5,2,5,8,0,4,17,13,12,2,6,1
76,0,3,7,0,3,6,1,3,50,11,14,1,6,1
25,1,3,0,0,3,1,0,2,15,0,2,1,0,0
115,1,10,3,0,13,2,1,6,51,19,9,6,3,1
93,0,6,2,0,11,4,0,5,48,9,8,3,7,1
177,1,10,4,0,5,7,1,2,33,50,7,1,2,1
59,1,6,4,2,3,6,0,2,43,51,6,4,2,1
97,1,5,2,2,14,7,0,6,13,38,6,3,8,1
16,1,3,0,0,3,0,0,2,13,2,0,1,2,0
26,1,1,0,0,3,1,0,2,9,2,1,0,2,0
155,0,9,3,1,6,7,0,5,13,17,13,5,1,1
40,1,2,1,0,1,1,0,2,6,0,2,0,0,0
179,0,4,7,1,14,8,1,6,23,31,8,1,1,1
44,1,2,1,0,3,1,0,1,11,6,2,0,2,0
37,1,2,1,0,1,0,0,1,15,4,2,0,1,0
27,1,1,1,0,0,0,0,1,3,3,1,0,2,0
47,1,2,1,0,1,0,0,2,12,3,2,1,1,0
42,1,1,0,0,1,0,0,1,6,3,3,1,1,0
36,1,3,0,0,3,1,0,1,10,0,3,0,1,0
120,0,6,3,1,6,5,1,6,43,13,6,4,4,1
51,1,1,1,0,3,0,0,2,13,1,0,1,2,0
39,1,1,0,0,1,0,0,1,2,9,3,0,2,0
51,1,4,2,2,7,4,1,2,13,46,8,3,3,1
19,1,2,0,0,3,1,0,2,19,9,3,1,1,0
125,0,8,6,1,14,3,0,5,51,16,10,2,3,1
87,1,9,2,0,7,7,1,6,22,42,8,6,3,1
142,1,6,2,1,11,8,0,5,62,34,8,2,8,1
91,0,6,8,1,15,4,0,3,32,58,12,3,7,1
28,1,2,0,0,3,1,0,2,11,8,2,1,2,0
124,0,3,4,1,4,2,0,6,62,57,8,3,4,1
43,1,3,0,0,3,0,0,1,6,0,1,0,2,0
110,0,10,6,2,8,2,1,2,79,6,7,6,4,1
48,1,3,1,0,1,0,0,1,14,9,3,0,0,0
124,0,9,2,2,7,2,0,3,56,6,6,4,1,1
56,1,1,0,0,0,0,0,2,8,9,3,0,0,0
42,1,1,0,0,0,1,0,1,10,8,3,0,0,0
15,1,2,1,0,0,0,0,2,19,0,1,1,2,0
26,1,2,0,0,1,0,0,2,11,10,0,0,1,0
47,1,3,0,0,1,1,0,2,9,4,1,1,0,0
40,1,3,1,0,1,0,0,2,20,1,0,1,0,0
122,0,8,7,1,2,7,1,6,59,15,6,6,3,1
73,1,10,4,1,3,2,1,6,60,45,14,3,6,1
124,1,7,4,1,5,2,1,4,72,7,8,2,2,1
58,1,2,0,0,0,1,0,2,3,4,3,1,1,0
109,1,9,4,1,7,2,1,3,10,39,5,6,3,1
30,1,2,1,0,0,1,0,2,2,4,1,1,1,0
125,0,6,4,2,14,2,1,4,26,18,6,5,8,1
21,1,3,0,0,2,0,0,1,17,2,2,0,0,0
129,1,5,1,1,13,2,1,5,31,21,7,6,3,1
35,1,3,1,0,0,0,0,2,8,5,3,0,0,0
39,1,3,0,0,2,0,0,1,4,4,0,1,0,0
38,1,1,0,0,3,0,0,1,5,1,2,0,0,0
151,0,9,4,1,9,5,0,5,45,30,8,5,6,1
122,1,7,2,2,15,3,1,6,37,31,6,5,4,1
48,1,3,0,0,1,1,0,2,11,1,1,0,1,0
40,1,1,1,0,2,0,0,1,5,1,0,1,1,0
89,0,4,7,2,10,2,1,6,64,51,5,6,8,1
60,1,3,1,0,0,1,0,1,15,4,1,1,1,0
52,1,2,0,0,2,0,0,2,9,10,1,1,2,0
151,1,8,7,1,4,2,1,2,41,38,14,4,2,1
40,1,2,0,0,3,0,0,2,0,10,1,1,1,0
46,1,2,0,0,0,0,0,2,20,8,0,0,2,0
55,1,7,8,1,13,3,0,6,40,8,3,2,8,1
172,1,6,1,1,15,3,1,4,35,46,6,2,7,1
53,1,2,0,0,0,0,0,2,9,9,0,0,1,0
51,1,1,0,0,2,0,0,2,9,1,2,0,1,0
165,0,7,8,0,12,8,0,2,48,30,6,1,6,1
57,1,3,0,0,1,0,0,1,12,8,0,0,2,0
42,1,2,0,0,3,0,0,1,9,6,2,1,2,0
32,1,1,1,0,1,1,0,1,20,6,0,1,1,0
125,1,5,7,2,3,2,0,3,71,35,8,2,2,1
44,1,3,1,0,2,0,0,1,3,2,0,0,0,0
70,1,5,4,0,2,8,1,4,31,17,4,5,7,1
51,1,3,0,0,0,0,0,2,6,9,0,0,2,0
46,1,1,0,0,2,1,0,2,15,0,2,0,2,0
57,1,1,0,0,2,0,0,1,13,6,0,0,2,0
52,1,1,0,0,3,0,0,2,1,5,3,0,2,0
36,1,2,0,0,3,0,0,1,6,2,0,0,1,0
27,1,2,1,0,3,1,0,2,13,3,1,1,1,0
52,1,1,1,0,2,0,0,2,4,2,1,0,0,0
51,1,1,0,0,0,0,0,2,5,9,2,1,0,0
37,1,1,1,0,1,0,0,2,17,4,3,1,2,0
43,1,2,0,0,2,1,0,1,9,2,1,0,1,0
154,0,6,1,2,15,2,1,2,64,10,11,3,2,1
22,1,1,0,0,1,1,0,1,11,7,2,1,2,0
48,1,3,0,0,2,1,0,2,11,9,3,0,0,0
128,1,7,3,0,12,3,1,2,79,56,3,1,7,1
104,0,7,7,1,10,5,0,3,75,12,3,3,2,1
30,1,1,0,0,3,0,0,2,11,8,0,1,2,0
108,1,5,4,2,11,5,0,4,74,7,7,4,7,1
77,0,8,8,1,14,2,1,5,35,6,9,4,1,1
93,1,3,8,2,7,6,1,4,25,45,5,5,8,1
18,1,3,1,0,1,1,0,2,2,8,0,0,1,0
19,1,2,0,0,3,0,0,1,15,3,1,1,0,0
54,1,2,1,0,1,0,0,2,14,10,2,0,1,0
57,1,2,0,0,1,0,0,2,4,5,3,0,0,0
